GeneID	RT	ST	LF	BU	FL	FR1	FR2	FR3	FR4	FR5	FRB	FRB3	FRB5	FRB7
Capana00g002700	2.90592	1.206603	1.407247	0.238178	0.358043	0	0	0	0.104875	0.847416	2.159699	0.382744	2.159314	0.795716
Capana00g002707	20.933144	19.98708	19.575003	25.51251	9.417641	11.193533	20.667551	24.36939	27.964964	25.596094	21.079006	27.12216	20.930593	46.128571
Capana00g002708	14.817434	17.186329	4.719156	2.145013	0.989637	3.548523	2.997419	0.884847	4.427892	3.207869	3.519589	0.654581	0.60462	0.751601
Capana00g002709	4.831796	4.599624	10.493848	5.799409	3.48595	5.73537	6.123837	9.401349	6.048759	7.072247	3.729121	3.161391	4.621205	4.07248
Capana00g002711	11.174841	5.766146	8.477273	7.599014	5.935543	11.067963	8.367944	8.874943	10.161482	3.393606	3.092073	2.84928	2.552069	3.296839
Capana00g002712	8.996166	3.636766	9.710207	3.908901	3.615532	6.772044	8.471118	6.966818	5.025859	2.94838	2.232244	3.181204	1.944546	1.94311
Capana00g002714	41.369255	20.684092	15.213111	23.911322	16.508892	18.303175	20.694031	24.962938	18.88814	15.612782	15.505747	24.939102	19.198431	38.175335
Capana00g002716	0	0	0	0	0	0	0	0	0	0	0	0	0.676909	0
Capana00g002719	9.800876	14.250734	12.566057	25.297132	8.165924	13.848763	13.595104	11.169725	11.72172	11.806625	8.06757	6.44872	7.602136	6.720431
Capana00g002721	34.642651	39.11274	34.708683	14.301994	17.744699	18.379978	25.346912	27.891943	29.119987	25.296768	20.124308	23.334681	30.832016	35.866337
Capana00g002722	16.005838	8.317858	9.466663	1.915797	5.703898	4.589251	5.900941	8.91106	6.562166	9.303446	7.748714	10.700267	11.351906	11.39896
Capana00g002724	3.273223	17.943918	36.319736	1.796544	3.175632	26.842291	15.726075	16.034693	15.65966	6.220446	3.352945	7.940102	7.207672	20.642517
Capana00g002725	1.536638	2.261456	2.442879	10.194064	13.09482	6.89577	4.266088	0.411629	2.632654	1.244184	0.346757	0.339518	1.85017	1.318894
Capana00g002726	23.039816	0.758663	0.587336	10.760093	17.042942	2.279289	2.692045	2.20764	1.500691	3.511155	8.623118	31.303288	4.895686	0.370703
Capana00g002729	0.416444	4.747313	32.332977	3.115795	3.849648	2.420537	2.322518	2.345164	1.641491	0.492868	0.59894	2.591627	0.914061	0.610433
Capana00g002731	166.529037	49.827076	62.661987	237.101593	254.0298	54.853977	65.831985	101.603699	81.681046	58.970753	35.781254	51.489758	50.688179	59.36306
Capana00g002733	23.257971	25.001165	23.098928	19.475363	13.210166	10.828356	13.041348	17.961609	14.98196	17.580812	9.995731	18.96814	12.034328	17.151165
Capana00g002734	20.475302	19.422764	20.14485	41.169884	11.680077	13.409213	18.805273	18.253344	17.160578	12.35675	9.492086	16.954889	10.725817	12.463002
Capana00g002736	1.174931	1.162812	1.245768	202.96936	84.452454	0.701897	0	1.42219	1.555222	5.402943	2.189269	1.458305	0.521238	3.804276
Capana00g002735	31.859211	24.01527	18.941748	10.702868	12.876851	30.771523	33.943241	44.607159	41.097164	34.039177	23.816231	36.455181	22.591921	37.678783
Capana00g002737	10.035752	0.556574	0.403389	0	0.369829	0	0	0	0	0	0	1.091397	84.064659	0
Capana00g002740	2.210002	3.042223	5.966258	0	1.912112	0	3.825425	3.669814	3.623951	5.03585	2.651176	2.732965	3.512458	3.314232
Capana00g002741	5.164881	0.21217	0	0	0	0	0.610088	0.185482	0.133551	1.442955	0.229557	0	2.777791	2.583909
Capana00g002742	53.65427	21.419504	12.069909	8.577823	9.108204	25.703869	15.391275	35.233326	30.885843	30.878494	13.943233	48.321709	16.768169	16.437441
Capana00g002745	141.070908	0.364984	0.863344	0	154.213318	0.266447	0	0.086144	0	0	3.099957	2.681326	2.87961	0.679743
Capana00g002747	0.67567	0	2.862225	0	0	0	0.792654	0.877672	0.676314	0	0.242399	0	0.63482	0
Capana00g002739	16.1866	7.620297	40.771221	25.686733	175.175385	26.613255	31.253601	27.852581	24.999372	51.501919	88.146294	296.732117	736.8078	684.873352
Capana00g002749	0	0	0.179644	1.107272	0.285548	0	0.382221	0.297805	0.993486	0	0.285935	0.074108	0	0
Capana00g002748	0.792314	0	2.287705	0.576684	0.437093	0.630873	0.660922	1.899926	0.359867	0.230678	0.520871	0.229002	0.623052	0.451477
Capana00g002750	3.711262	5.725642	12.027808	2.628437	3.641691	5.820104	5.662905	7.065591	5.890211	4.330264	3.56418	2.222909	4.820972	5.385013
Capana00g002752	1.018438	0.729637	1.703242	27.040358	8.092965	11.938728	12.909415	11.703404	7.949297	2.708503	1.937229	2.184384	0.636846	0.334675
Capana00g002754	59.665543	72.234215	81.87809	98.756821	72.906921	32.123932	52.246376	60.348412	61.478546	63.770168	50.195896	81.655647	46.198975	78.531799
Capana00g002751	0.764497	0	10.017439	0	0	0	0	1.918625	3.513381	496.644073	1338.255493	437.746918	3095.556396	1346.533447
Capana00g002755	19.360935	18.213718	24.878723	18.803144	12.425424	14.746087	14.122895	14.262145	14.689001	12.727311	13.126652	12.591841	19.518999	17.188757
Capana00g002759	0	0	0	98.162949	304.115295	0	0	0	0	0	0	0	0	0.130975
Capana00g002757	18.919565	22.094398	26.633385	30.536469	34.800808	18.346357	19.912819	16.141474	24.796116	12.104023	11.992428	17.988661	12.775498	28.366959
Capana00g002764	10.157123	5.711999	5.690074	0	0.684627	3.025393	1.03538	1.816914	6.292521	2.594614	2.706031	3.198711	0.14859	0
Capana00g002763	0	0	1.310597	0	0	0	0	26.269594	23.25094	726.589539	751.511841	141.233444	514.83252	190.665085
Capana00g002766	1.026425	0.935416	0	4.948803	2.391831	0	0	10.085697	6.472615	0.841921	3.57391	3.413846	1.002943	0.315128
Capana00g002768	1.773794	1.554703	0	0	0	0	0	0.173961	0	0	0	0.103204	0.496624	0
Capana00g002767	28.555603	10.347874	1.292605	1.273008	1.972915	1.819246	9.816266	20.907188	11.400327	8.521839	5.527853	14.204427	10.858042	24.911463
Capana00g002769	9.7984	1.578414	0	0	0	0	1.292481	3.955096	2.184195	2.025218	1.056768	0.672107	1.871558	0
Capana00g002771	1.919766	0.448759	0.416354	0.271794	0.217458	0.833858	0	2.097212	0	0.347391	0.55101	1.269814	1.180147	0.86352
Capana00g002779	0	0	0	0	2.025083	8.632898	2.48598	0.441487	0.655917	0	0	0	0.227965	0.775029
Capana00g002777	1.185789	19.28603	12.95491	26.601234	30.848629	16.478436	25.328157	21.583086	20.029066	9.61863	5.647204	1.254066	1.549666	0
Capana00g002775	0.759545	0.545167	0	0.458782	0.995273	2.773237	1.031828	1.961296	0.680563	1.240991	0.819376	1.337299	0	1.777214
Capana00g002774	39.479565	47.26033	44.532639	14.385801	20.853134	53.330715	43.749916	34.194523	41.403648	27.403078	27.478539	24.983278	24.218754	26.902462
Capana00g002776	44.760513	27.150381	35.880527	8.925846	7.910504	36.668812	23.462923	29.704477	30.504131	18.374357	25.577038	17.388821	14.468932	14.360425
Capana00g002780	60.425869	37.560684	52.619255	33.827084	19.886082	89.371193	81.873062	107.21524	80.066826	46.445206	34.231026	70.602287	50.915455	116.00499
Capana00g002782	0	0	0.48454	0	0.235419	0.453177	0	0.315268	0	0	0	0	1.336609	1.149151
Capana00g002784	182.615387	0	0.574549	0	0	0.894032	0	0.743797	0	0.979096	0	0.809289	1.43541	0
Capana00g002788	0.306136	0.633224	0.687568	2.094259	0.861295	19.296955	22.131721	40.184013	18.881861	10.8751	7.040785	11.139726	0.369509	0.426064
Capana00g002786	1.304671	17.616676	2.582613	6.944294	7.120435	9.405833	15.412723	22.73048	25.777931	19.74395	24.946125	38.425289	14.350194	12.367778
Capana00g002787	1.041644	17.555529	1.744223	3.153803	4.561205	20.160755	25.4526	37.384998	31.593458	35.534554	38.410732	78.896332	24.800407	24.167753
Capana00g002789	31.648312	0.453641	0.145507	0	0	1.589578	0.394269	0.11823	0.065858	0.113065	0.166176	0	1.628131	4.670749
Capana00g002790	45.56641	13.833312	2.881123	7.061087	21.840164	11.488424	19.288681	9.611567	15.051192	1.476378	0.347936	1.61488	3.699256	0.096306
Capana00g002792	2.023672	8.411847	21.03459	3.43505	3.880003	13.051001	9.863326	10.16145	9.780562	6.527767	6.839865	7.858354	6.612955	7.037846
Capana00g002793	0.638156	111.414665	207.297318	30.283407	34.763599	355.985046	182.335724	133.228516	47.354156	204.240295	432.416382	1898.261353	4.974431	1.962312
Capana00g002794	1.548253	4.34721	2.882622	0.089163	0.248062	1.120058	0.507125	1.007882	0.045172	9.803812	11.030727	75.3153	0.433947	0.624175
Capana00g002795	0	3.300917	4.869992	0	3.463373	16.925699	11.792538	5.253695	0	12.839829	17.023968	78.334297	0.735126	0
Capana00g002797	0	0.412229	2.640192	0	0	0.635704	0	0	0	0.829966	0.895066	2.481656	0	0
Capana00g002796	0.016378	15.469567	37.809925	7.181185	5.685276	60.442329	25.203939	8.545362	7.123494	38.832546	68.003876	272.930542	5.77399	0.142096
Capana00g002798	0.057107	5.13032	16.346348	2.175527	2.610159	19.610991	6.823826	3.236534	1.829959	8.515213	21.793982	79.723236	8.910521	0.095219
Capana00g002802	0.487681	25.8444	64.22612	29.813309	34.031212	240.125061	149.722672	74.316483	32.16671	99.70845	165.967377	740.042419	1.186404	5.184921
Capana00g002799	0.057107	4.273657	13.074539	2.832416	1.497479	23.001375	7.587682	1.815789	1.491348	11.106042	17.743462	89.158585	18.917955	0.03005
Capana00g002800	0	9.055556	18.514568	3.381344	3.64583	95.570396	58.937454	14.529626	3.635823	36.023479	15.644039	66.800209	1.266166	0.351188
Capana00g002801	0.097899	2.835599	8.316778	1.462734	0.960974	17.691101	10.920061	1.932422	1.03742	9.132157	12.093869	49.642349	4.753605	0
Capana00g002803	10.259606	24.351433	20.461946	8.119482	7.343433	10.529087	10.628892	15.831361	20.194046	7.386129	6.860507	9.061593	8.394588	15.30561
Capana00g002804	0.645514	0.610533	0.335307	0.210667	0.958265	0.746005	0.380826	0.563088	0.393935	0.609183	0.406613	0.288992	0.445891	0.35823
Capana00g002807	91.072273	17.97319	8.517377	42.621395	34.474342	8.259814	12.343961	4.711583	7.888643	8.498039	11.277593	7.860279	1.832527	0.695568
Capana00g002809	98.268288	41.921501	13.84815	20.347845	17.381325	37.707985	28.979261	25.35211	28.454021	10.375586	9.122627	9.772888	5.774449	8.378958
Capana00g002810	18.593678	14.791437	14.318443	10.513353	12.242181	14.905571	13.495153	11.788668	13.024151	7.833479	6.032785	8.817135	9.428558	12.888685
Capana00g002811	8.79847	8.045442	7.640001	4.613791	2.926435	10.036461	11.922347	9.579033	8.961037	5.410533	6.231923	11.497459	10.054432	14.980395
Capana00g002812	8.297329	4.782483	4.28747	5.289495	5.03893	14.026583	12.201098	7.402378	8.507081	11.29094	5.914153	5.573673	7.224973	8.140203
Capana00g002813	6.537069	5.935082	11.204627	1.805836	3.553144	12.798493	13.996949	19.159775	11.222919	6.418979	6.479974	11.077267	7.89182	9.365695
Capana00g002814	7.348449	10.422265	18.850447	3.331636	5.171726	19.59832	21.794342	20.322788	16.844812	8.518197	7.310349	13.727492	8.750416	9.997223
Capana00g002816	25.33663	43.119278	39.57766	10.516047	18.328636	26.761017	29.023737	17.811211	28.406519	24.249269	26.540245	15.110742	29.19935	25.504671
Capana00g002817	15.282566	10.391987	9.251844	16.024265	6.132041	5.717628	11.909433	8.647233	9.370344	10.740063	6.284562	10.394815	6.852296	9.426031
Capana00g002820	1.352529	0.453388	0	0	1.185135	0	0	0	0	0	0	0	38.977531	0
Capana00g002827	26.833498	16.734343	11.827657	10.620001	8.776221	8.161701	10.040812	11.502807	8.569475	7.323713	5.506218	10.730166	8.574183	10.425482
Capana00g002831	72.341476	4.570001	14.244797	37.578094	19.257425	76.568199	98.122406	0.916426	7.76721	3.596838	1.998677	0.756604	0.327308	1.793471
Capana00g002830	32.132973	57.668774	78.142868	25.196577	22.956736	68.276367	62.270554	67.276695	65.175148	33.704479	48.723793	161.364655	33.892002	63.368515
Capana00g002832	4.786914	3.245214	3.398517	7.770669	3.092904	3.576938	2.405927	2.870941	3.677752	3.171252	3.160136	0.886496	4.25012	3.329378
Capana00g002836	215.441254	163.865601	137.089554	56.533562	67.967201	86.978203	70.879478	123.494446	151.955475	53.045364	32.706333	35.7724	36.458664	56.831547
Capana00g002837	26.121988	2.571227	1.986351	2.712797	0.575	0	0.53189	5.053628	3.307363	4.09274	2.982612	1.913394	0.616857	1.734704
Capana00g002843	6.688424	7.428568	12.614982	9.931988	8.719362	8.442054	8.528491	5.231044	5.76829	3.83024	4.016253	11.856195	5.559096	11.398021
Capana00g002844	0.958675	1.936421	1.402037	48.785881	13.576498	2.711	2.383786	1.46901	1.190324	0.578905	0.170074	0.191958	0.835036	2.518121
Capana00g002838	22.90575	8.191526	15.615168	3.035431	3.145725	42.646229	29.492378	29.002453	23.620293	19.241241	13.015037	7.471067	5.202969	6.267144
Capana00g002839	10.209156	5.284383	10.053971	2.075952	2.909546	27.391556	18.307533	14.584863	18.392773	10.501842	6.557715	4.886041	3.407227	4.906026
Capana00g002840	10.950539	4.188283	9.173479	2.912511	2.991205	26.80279	13.596412	14.152028	12.569884	10.284143	4.065976	4.746181	2.452469	2.118718
Capana00g002841	17.906546	6.021515	5.589017	3.94764	2.419426	30.594952	26.563231	19.419573	24.75219	15.304062	7.689152	5.288137	4.149312	4.488694
Capana00g002842	43.675179	59.9823	43.456806	9.596064	11.815234	145.325302	132.028137	74.265358	95.210297	61.36586	38.992527	19.294001	12.418328	16.604788
Capana00g002846	19.560244	7.051642	5.780967	20.84519	12.945707	11.425003	13.814145	27.297321	15.933351	13.340622	7.949901	9.514177	3.929335	12.954562
Capana00g002847	24.644854	8.850434	11.28197	22.183655	13.527584	14.276061	18.739264	34.225952	23.863619	16.845314	9.067472	15.240149	5.623855	21.274658
Capana00g002848	0.913439	0.626196	1.817876	1.149813	0.37718	0.440836	0.538121	1.252613	0.572519	0.534693	0.377995	0.726371	0.479254	0.869069
Capana00g002849	2.174558	1.736879	1.878685	0	2.463491	7.082081	9.504341	2.899455	0.675688	1.593516	0.671197	10.029196	0.267943	0.850697
Capana00g002850	1.096048	0.96978	1.576656	0	0.239383	1.229018	1.240868	2.130068	1.767329	1.659965	0.7366	2.682337	1.731137	1.431031
Capana00g002852	15.533508	31.988922	46.477898	5.624648	9.148131	49.522472	34.979279	33.343197	43.729744	10.21413	9.77426	8.169112	14.574754	29.336153
Capana00g002853	10.828059	23.159748	22.078224	5.458083	13.165658	35.998516	26.66717	23.801353	27.462038	9.679969	6.993776	8.128539	11.949686	25.499191
Capana00g002854	1.065347	0.652565	0	2.843946	0.890239	0.70727	0.390322	1.101373	0.917517	0.411483	0.797348	0.270144	0.725023	0.5237
Capana00g002855	34.835526	17.146719	18.822598	241.731262	5.420997	115.241524	54.94521	12.90943	12.062038	8.505962	1.070603	1.512715	2.216687	0.572626
Capana00g002856	55.576939	36.605042	24.335222	15.03293	17.739849	21.67378	36.420425	39.055676	29.246792	9.473159	13.47557	19.24366	25.444296	40.273537
Capana00g002857	70.252289	169.978699	41.96804	78.134438	85.345634	98.069374	126.739265	297.375214	228.569275	76.074188	74.980621	84.463211	7.512661	11.120057
Capana00g002858	0.710999	1.870916	4.628666	2.756119	0.866652	2.746149	2.466535	4.339326	2.554962	1.062956	1.694633	3.74802	0.566116	3.186308
Capana00g002859	34.757542	38.220367	28.953857	9.837823	10.287816	45.337631	46.796131	49.99873	36.548695	16.602234	19.3456	28.448263	20.310818	30.24766
Capana00g002860	41.82729	29.900982	33.132545	27.570118	33.552216	29.603624	32.476326	22.704586	32.272541	20.225483	17.67783	18.780239	16.154156	22.302319
Capana00g002861	82.061119	78.90464	101.269745	54.201748	42.595776	144.191467	125.097702	60.004688	76.293732	32.902149	19.852684	39.413876	9.901206	22.938835
Capana00g002862	12.875074	25.623999	20.028313	3.186822	5.445058	30.172623	22.706295	21.9314	22.530334	11.841139	27.240261	14.535619	26.208252	21.067562
Capana00g002867	4.063241	3.589795	2.88748	4.42873	2.103932	4.5372	2.757069	2.419256	3.362117	3.567533	3.397584	1.446692	0.840686	2.023284
Capana00g002869	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Capana00g002873	26.009466	22.720854	4.920479	0.570131	2.068776	0.280492	1.641929	2.050431	3.249608	1.813256	2.452712	1.489091	2.096363	1.732859
Capana00g002874	18.932991	13.970917	3.077246	0	2.364853	1.697471	1.846566	3.447335	1.938565	0.844375	1.906004	1.181376	1.282017	0.659909
Capana00g002875	14.525999	41.183071	5.534436	151.598969	47.326405	11.33182	14.221536	48.245308	36.259689	36.298386	25.361322	48.935238	16.447189	9.237809
Capana00g002878	27.899538	27.135637	31.697039	25.6567	24.088945	21.849361	25.658842	21.761576	25.917562	11.494697	11.370605	15.172872	14.629699	18.74585
Capana00g002881	0	0	0.161764	0	0.158841	0	0	0	0	0	0	0.500504	1.932003	0.915322
Capana00g002880	1.247366	0.604448	1.334906	3.637488	4.794979	0.579709	1.128583	1.093474	1.596058	1.285241	1.112249	0.806306	1.409149	1.57871
Capana00g002882	6.573821	5.548961	7.345441	6.939675	1.595329	7.389128	7.205945	2.355203	3.572772	3.781361	2.679391	0.669086	0.925663	0.99104
Capana00g002883	8.182007	3.849267	7.661438	22.267155	27.622803	5.462995	5.757556	1.864731	5.323185	0.293622	0.192935	0	0.082327	0.591257
Capana00g002879	169.7453	328.261078	230.254364	106.871368	146.487183	213.066711	252.712036	100.173157	128.066498	39.658115	40.580414	48.325096	86.801064	94.589058
Capana00g002884	37.334297	40.383316	39.213264	15.787544	25.645424	27.129444	58.281765	36.271332	38.12867	8.481892	9.330887	23.711737	23.969814	43.846779
Capana00g002886	9.258912	6.184072	1.638521	2.148257	1.757989	20.651766	23.957314	0.467096	5.130978	4.443066	25.521893	7.039085	27.328215	9.665717
Capana00g002887	19.85984	22.179684	19.854559	26.582651	20.559	20.101017	27.045216	21.0793	18.736567	8.709399	7.354206	5.986504	5.602015	7.833135
Capana00g002890	0	0	0	0.099877	0.099421	0.110274	0	0.134686	0.743369	0	0.082963	0.104534	0.179541	0.104741
Capana00g002894	6.801875	46.828743	22.693222	26.086796	9.675776	7.115671	10.531287	4.423378	3.862421	3.931316	3.521607	2.418352	3.422087	0.647741
Capana00g002897	1.144066	0.113932	1.099645	0	0	0.432191	7.156612	2.802087	2.242162	0.586214	2.616115	1.75175	4.842484	2.86599
Capana00g002895	31.560114	21.604408	42.196499	11.214635	22.478567	12.201758	95.151382	57.215042	181.343597	71.319199	19.512829	3.99675	5.608058	0.78638
Capana00g002896	132.439056	607.015015	188.31456	550.049316	497.274872	113.001289	271.316803	68.93174	177.151215	71.874664	76.642685	59.203728	150.928864	25.728874
Capana00g002901	5.078859	2.972704	2.509257	1.916121	1.532625	4.430774	9.228329	1.328768	1.411849	9.984986	3.672373	0.863242	1.117706	0.953882
Capana00g002902	1.170298	0.608021	1.43408	0.421831	1.047429	1.949626	1.661689	2.85208	0.866784	1.007722	1.775331	1.446405	1.822014	2.061194
Capana00g002903	0.723364	1.886508	1.534278	0	0	2.707376	2.596789	2.88379	4.541613	2.779202	1.581488	3.283198	1.964917	4.299121
Capana00g002898	40.329315	101.296249	90.844246	358.141663	528.45636	103.295555	92.786346	66.404144	82.689102	84.340691	121.466934	126.421028	400.298309	221.144714
Capana00g002899	41.894539	99.871437	91.859474	363.750824	526.943237	102.487915	91.204895	75.757858	93.078766	92.796837	127.259789	127.066246	409.536285	223.369339
Capana00g002900	11.728258	34.314217	20.67721	14.22427	11.183091	21.176178	28.251375	15.768079	22.117353	9.354367	9.625488	14.700401	8.018732	14.44311
Capana00g002913	4.587116	3.517635	3.344451	0	1.471469	7.447961	5.428062	3.53903	2.586423	2.389021	2.709865	1.923106	1.789732	0.946809
Capana00g002909	25.608355	29.268509	32.96682	10.449718	16.985483	23.309248	23.700756	22.764702	26.803345	13.277849	15.383749	18.522196	22.968178	22.494953
Capana00g002911	0	0.480418	0.230814	1.474277	0.596191	0.834696	0.406645	0.626578	0.24156	0.367483	0	0.018677	0.128612	0
Capana00g002912	18.256514	17.005678	15.947895	3.878858	4.019547	14.404894	15.884489	13.75042	14.618531	10.280715	7.472581	11.695902	8.911263	14.714259
Capana00g002914	38.970371	22.209745	11.766179	0.340479	20.315901	1.225706	0.484303	1.314613	1.398006	0.150303	0.212524	0.784964	0.787701	0.419505
Capana00g002918	0	0	0	0	0.699951	0	0	0	0	0	0.631439	0	0	0
Capana00g002919	46.399559	20.878832	27.178602	36.419498	26.812233	82.180229	82.484924	79.171188	71.73642	38.149097	40.972263	70.383888	78.418777	137.42717
Capana00g002921	0.018369	0.950178	5.303291	13.409989	1.995302	15.606254	18.324366	12.471595	5.768606	9.141409	2.998684	1.049337	0.582182	0.373824
Capana00g002924	5.603478	5.495947	11.128771	1.375378	1.830675	4.204576	6.46591	6.877231	8.367855	4.611063	5.058473	2.762271	2.134507	5.077828
Capana00g002920	0.666247	0.312256	1.068696	1.842369	0.44961	4.386998	11.633276	14.329785	5.426906	8.191213	9.305819	8.706898	26.124344	7.733488
Capana00g002927	0.444926	0	0	0	0.810754	0	0	0	0	7.422699	10.343583	3.277623	3.567472	0
Capana00g002925	150.175568	115.389191	100.230965	59.845806	44.174046	135.520889	140.468552	123.768181	128.171768	78.027451	71.865936	71.794495	66.902122	95.245697
Capana00g002932	14.764247	0	0	0	0	0	0	0	0.043734	0	0	0	0	0.325497
Capana00g002928	44.745121	41.86335	32.33812	7.750665	18.952517	24.903654	25.13817	19.531088	22.347916	8.691123	9.511968	16.171097	18.304852	27.650032
Capana00g002934	0.445147	0	0	0	0	0.411628	0	0	0	0	0	0	0.646868	0
Capana00g002935	19.29579	35.111408	35.115803	16.511749	11.687572	20.389465	24.454496	31.055082	27.181545	20.489868	20.549913	16.470661	19.262186	23.28809
Capana00g002937	0.428421	0.243123	0	0	0.886424	0	0	0.416721	0.488013	0	0.219877	0	0.284211	0.456591
Capana00g002941	16.312971	11.83918	11.09683	10.215554	16.359133	9.768982	14.342215	12.093721	14.168545	12.132716	15.38391	18.663849	29.998293	20.252558
Capana00g002944	3.016254	2.242635	2.166196	1.736019	0.336382	0.139811	1.15817	1.245426	1.484078	2.360489	2.171111	0.84361	1.890739	1.254154
Capana00g002943	68.591728	51.956612	56.409245	71.438591	55.748417	37.456947	42.036167	58.091976	59.849854	66.618317	72.922264	77.772438	92.562019	103.849464
Capana00g002946	89.637238	64.044579	54.399105	9.982121	19.081469	110.077171	82.526093	109.629768	89.738113	15.513295	17.39934	29.466185	9.887579	24.87755
Capana00g002948	7.005353	22.102476	37.399288	2.271579	3.887379	6.909664	5.73183	6.371851	6.33998	2.333027	2.962284	12.414438	16.311209	22.345268
Capana00g002950	20.840828	9.449248	13.092522	10.017612	5.35783	23.448658	21.619318	19.375257	16.681709	11.926371	10.709063	10.17881	7.165847	13.272521
Capana00g002952	42.929821	38.199047	33.699238	18.644817	23.946342	24.74593	25.55662	34.920109	28.87208	30.152267	27.668165	41.76162	29.154139	41.941448
Capana00g002954	7.147518	4.32982	4.198208	11.00577	2.713543	4.686225	3.787203	4.955025	7.211224	8.651837	5.030646	2.334186	3.295936	3.184815
Capana00g002956	9.67133	22.760365	123.042137	9.221326	10.567669	39.819542	35.106785	19.444155	17.651972	8.495364	18.550438	90.22274	5.782684	8.501599
Capana00g002957	3.934512	2.359103	2.407637	6.667277	1.059394	3.208736	4.201631	3.636382	5.045549	9.903872	2.740931	4.407884	1.975356	1.304027
Capana00g002958	7.045633	3.841007	4.878555	10.524559	2.776773	9.102223	7.426021	7.769537	10.738448	10.066699	4.478331	6.889675	3.839686	4.918692
Capana00g002959	63.169273	54.290253	65.986481	29.40325	42.524841	39.305901	50.33466	66.516754	58.092911	43.786659	50.970444	87.217117	69.352104	94.32399
Capana00g002963	35.101925	17.912537	20.871592	27.42016	10.642698	46.427357	44.128384	45.740162	49.043049	30.2267	26.891685	25.676579	17.138945	16.782108
Capana00g002965	25.418631	18.513464	16.654953	23.400782	13.399394	12.072327	22.128029	35.092476	24.367855	23.830425	19.773497	25.261385	15.484529	23.22575
Capana00g002967	0.282474	0	0.148997	0.423612	0.038334	0.245659	0.792488	0.917875	1.070205	1.320058	0.859024	0.258289	0.152706	0.80246
Capana00g002968	41.212467	1.240934	1.339521	2.023701	2.999806	5.031173	3.020012	8.768455	3.174164	1.762479	3.139713	0	2.203235	0.989723
Capana00g002970	103.779671	12.82218	26.547529	4.061965	6.22107	4.81943	6.538902	12.047572	3.63085	6.887345	6.281385	1.644201	4.363646	0.926756
Capana00g002971	70.610352	10.684366	11.72121	0.669324	4.731243	0.576281	1.864621	0.588207	0.461048	0.637185	2.38407	0.917458	10.905615	1.634255
Capana00g002980	1.012562	0.480743	1.115864	1.643468	1.275719	1.018452	1.675631	4.900998	2.86057	5.224521	3.760746	3.125148	0.939938	0.73972
Capana00g002981	17.048681	12.660425	10.821664	5.052428	8.224239	5.834943	10.036991	10.876603	13.146012	5.555995	4.152152	6.613246	2.067751	2.396992
Capana00g002985	0.496021	0	0	0	0.255982	0.722754	0.361327	0.638842	0.092108	0.265392	0.672573	4.463652	0.330718	0.366511
Capana00g002984	3.928616	1.933557	0.80003	0.223684	0	0	0	2.348605	1.645566	2.074545	7.218734	52.424549	6.720755	8.512507
Capana00g002988	96.532608	85.916428	69.368996	23.510664	34.603409	48.41048	104.107254	102.457413	113.887497	60.28466	52.732784	60.268635	26.575983	60.932117
Capana00g002989	0.212754	0.065256	0.31222	0.241467	0.611298	0	0.303074	0	0.385013	0	0	0	0.059894	0
Capana00g002991	0	0	0	0	0	0	0	0	0	0	0	0	0	0.643771
Capana00g003000	5.029769	7.973077	5.080143	7.516543	8.833327	11.655285	8.500536	7.563798	6.542379	7.264463	5.853171	5.01281	5.309159	9.37279
Capana00g003001	6.864671	11.602558	11.884967	9.604358	7.184109	21.626133	16.242662	10.103161	14.374018	8.679091	8.653366	8.551397	11.217722	12.813539
Capana00g003003	11.472728	7.088114	13.939235	2.771688	3.484962	6.268121	7.119327	15.388039	9.402173	10.153677	8.911639	14.229977	6.483214	16.356565
Capana00g003005	28.134081	18.894701	16.754766	19.296412	11.161304	18.419907	18.307007	17.405275	17.2747	25.700142	22.164869	14.594331	15.838695	15.335003
Capana00g003007	16.132742	413.769409	118.393944	37.917435	115.328651	80.134979	130.182297	3.059132	42.053719	17.214209	23.002834	1.984469	11.427977	3.195485
Capana00g003010	0	0	0	0	0	0	0	0	0	0	0	0	0	1.458097
Capana00g003011	0	12.057666	19.929329	1.320531	1.749375	7.999054	7.481757	4.364905	3.001266	0.833037	0.550513	3.854253	0.807111	0.437894
Capana00g003012	24.959869	1.623624	0.281949	0	0	0.337929	1.240913	0	1.878569	0	1.220304	1.92449	2.482357	1.673581
Capana00g003014	167.162186	28.615395	3.44886	18.085032	25.920967	3.828339	7.916151	14.958973	25.120321	9.34618	10.634739	13.803613	18.045589	21.840906
Capana00g003017	3.010226	1.019928	3.419421	0.881611	1.138387	4.140937	3.090909	5.029414	2.9012	7.412817	4.279493	3.967657	2.653143	3.322837
Capana00g003018	5.586545	11.28182	17.127819	3.760185	2.717738	9.072956	11.298174	15.05244	10.705277	21.712795	18.434481	8.060615	7.565055	7.606766
Capana00g003019	4.929141	7.51783	11.652928	1.665192	2.601424	8.660028	9.757194	10.036389	10.868309	17.333141	11.231092	8.918283	6.402394	5.916923
Capana00g003021	49.901535	49.383472	38.815914	32.573875	33.297455	85.094467	64.808464	82.146111	75.53373	50.316139	38.118141	82.590195	60.834881	81.93045
Capana00g003024	0.756729	0.160333	0.231012	0.518022	0	0	0	0.668929	0.229221	6.098174	2.42909	0.694347	1.168116	0.81146
